datetime,river discharge,Name,day,month,year,Tempmax,Tempmin,Temp,Humidity,Precip,Preciprob,Precipcover,preciptype,Windspeed,Winddir,Sealevelpressure,Cloudcover,Severrisk,Moonphase
02/01/2021,122.59,Lagos,2,1,2021,34,26,28.9,81.7,0.4,100,16.67,rain,14.8,223.6,1010.6,56.3,,0.62
03/01/2021,122.31,Lagos,3,1,2021,33,25.4,28.5,85,0.3,100,4.17,rain,17.3,217.2,1010.4,43,,0.65
04/01/2021,122.03,Lagos,4,1,2021,34,22,28.5,83.7,0.4,100,12.5,rain,38.9,240.5,1009.9,48.8,,0.69
05/01/2021,122.03,Lagos,5,1,2021,34.1,22.7,28.1,81.7,2,100,4.17,rain,19.1,237.6,1009.4,47.1,,0.72
06/01/2021,122.31,Lagos,6,1,2021,33.4,22,28.2,82.8,0.7,100,20.83,rain,22.3,236.1,1009.9,62.5,,0.75
07/01/2021,123.45,Lagos,7,1,2021,33.3,23,27.4,82.8,0.8,100,29.17,rain,50,199.3,1010.7,75.1,,0.8
08/01/2021,124.03,Lagos,8,1,2021,33,23.1,27.7,86.2,0.8,100,20.83,rain,16.9,246,1010.9,83.4,,0.83
09/01/2021,124.03,Lagos,9,1,2021,33.1,24.9,28.5,79.6,0.2,100,8.33,rain,20.5,234.3,1010.4,55.3,,0.87
10/01/2021,123.74,Lagos,10,1,2021,33,21,28.1,84,0.6,100,12.5,rain,46.8,247.6,1009.8,51.4,,0.9
12/01/2021,123.17,Lagos,12,1,2021,32.6,17,27.4,85.2,0.1,100,4.17,rain,18,265.7,1011.6,55,,0.97
13/01/2021,122.59,Lagos,13,1,2021,34,25.1,28.6,81.1,0.8,100,8.33,rain,31.4,231.9,1011.8,60.2,,0
14/01/2021,122.31,Lagos,14,1,2021,32.9,15,27.7,78.8,0.2,100,8.33,rain,22.3,227.5,1012.2,49.3,,0.04
15/01/2021,122.31,Lagos,15,1,2021,35.9,24.4,28.3,80.8,1.9,100,20.83,rain,16.6,228.4,1009.7,52.9,,0.07
16/01/2021,122.59,Lagos,16,1,2021,31,24.6,27.4,82.5,2.8,100,29.17,rain,15.1,222.5,1009.1,57.2,,0.1
17/01/2021,123.17,Lagos,17,1,2021,33.9,25,28.2,83.3,0.4,100,8.33,rain,14.8,188.6,1009.9,51.7,,0.14
18/01/2021,123.17,Lagos,18,1,2021,36,25,28.1,83.2,1,100,4.17,rain,16.6,221.3,1010.5,51.2,,0.17
19/01/2021,124.03,Lagos,19,1,2021,34,24.9,28.5,79.7,0.6,100,12.5,rain,16.6,225.6,1011.2,53.7,,0.2
20/01/2021,125.18,Lagos,20,1,2021,34.1,25.6,28.8,80.2,0.2,100,8.33,rain,18.4,256.7,1011,50.5,,0.25
22/01/2021,126.06,Lagos,22,1,2021,33.1,22.7,27.7,70.3,0.1,100,4.17,rain,20.5,1,1011.2,42.9,,0.3
26/01/2021,121.18,Lagos,26,1,2021,34,18,28.4,77.8,0.1,100,4.17,rain,24.1,212.7,1011.1,41,,0.42
28/01/2021,119.23,Lagos,28,1,2021,33.4,25.8,28.4,85.7,0.5,100,20.83,rain,15.8,214.1,1010.3,47.8,,0.5
31/01/2021,117.58,Lagos,31,1,2021,34.1,24.6,28.6,81.1,0.5,100,16.67,rain,28.3,238.5,1010,70.7,,0.59
01/02/2021,117.3,Lagos,1,2,2021,34.1,24,29,79.6,1.1,100,25,rain,16.6,220.9,1010.9,54.1,,0.63
02/02/2021,117.58,Lagos,2,2,2021,31,26.6,28.2,84.5,17,100,4.17,rain,20.5,212.5,1011.4,47.8,,0.67
03/02/2021,117.3,Lagos,3,2,2021,34,25.9,29.1,77.9,0.5,100,20.83,rain,22.3,227.2,1011.3,54.1,,0.7
04/02/2021,117.3,Lagos,4,2,2021,34.6,26.4,29.6,80.6,0.2,100,8.33,rain,18.4,237.5,1010.7,55.4,,0.75
05/02/2021,117.3,Lagos,5,2,2021,33.1,26.4,28.8,84.6,0.7,100,12.5,rain,17.3,221.7,1011.1,47.8,,0.77
06/02/2021,117.3,Lagos,6,2,2021,35,25.4,29.1,80.6,0.6,100,16.67,rain,18,232.2,1010.6,51.6,,0.81
07/02/2021,117.3,Lagos,7,2,2021,35,26,29.2,82,0.4,100,12.5,rain,18.4,223.7,1010,57.2,,0.85
08/02/2021,117.03,Lagos,8,2,2021,33.1,26.4,29.3,81.3,0.4,100,16.67,rain,27.7,229.3,1009.2,61.4,,0.88
10/02/2021,116.49,Lagos,10,2,2021,34,26,29.1,83.5,0.3,100,12.5,rain,16.9,219.3,1009.7,48,,0.95
11/02/2021,116.49,Lagos,11,2,2021,30.7,26,28.6,85,2,100,29.17,rain,16.2,228.4,1009.3,38.1,,0
12/02/2021,117.03,Lagos,12,2,2021,30.2,27,28.6,83.5,1.9,100,37.5,rain,18.4,222.9,1009.1,55.3,,0.02
13/02/2021,116.76,Lagos,13,2,2021,34,27,29.4,82.4,0.3,100,12.5,rain,20.5,223.5,1008.5,52,,0.05
14/02/2021,117.03,Lagos,14,2,2021,35,26.9,29.8,79.5,1,100,4.17,rain,18.4,229.7,1008.9,59.1,,0.09
15/02/2021,118.12,Lagos,15,2,2021,33,26.9,29.3,82.6,0.5,100,16.67,rain,15.1,220.6,1009.1,59.8,,0.12
16/02/2021,120.06,Lagos,16,2,2021,33.4,26.1,28.9,81.5,6,100,4.17,rain,24.1,212.3,1009.2,51.7,,0.15
17/02/2021,121.74,Lagos,17,2,2021,30.8,26.9,28.7,82,0.5,100,12.5,rain,16.6,179.5,1009.7,46.5,,0.18
18/02/2021,122.59,Lagos,18,2,2021,35.1,26.4,28.7,79.2,1.1,100,29.17,rain,18.4,223.8,1010.9,82.9,,0.21
25/02/2021,117.03,Lagos,25,2,2021,30.6,27,28.7,79.5,2,100,4.17,rain,16.6,251.7,1010.7,60.9,,0.44
26/02/2021,118.4,Lagos,26,2,2021,34.1,25.1,28.7,78.8,3.2,100,12.5,rain,20.5,215.8,1010.1,59.5,,0.47
27/02/2021,119.23,Lagos,27,2,2021,30.2,25.8,28.1,82,0.5,100,12.5,rain,16.6,215,1009.3,56.3,,0.5
01/03/2021,117.03,Lagos,1,3,2021,34.6,18,29.2,77.5,0.5,100,12.5,rain,50.4,242,1008.6,51,,0.57
02/03/2021,116.22,Lagos,2,3,2021,35,17,29.1,82.1,0.3,100,12.5,rain,33.5,226.9,1009.1,54.1,,0.61
03/03/2021,115.41,Lagos,3,3,2021,34,16,27.9,79.5,0.4,100,16.67,rain,33.5,205.3,1010.6,59.1,,0.65
04/03/2021,114.61,Lagos,4,3,2021,34.1,26.9,29.3,82.8,0.9,100,12.5,rain,18.7,229.7,1008.5,49.7,,0.68
05/03/2021,114.61,Lagos,5,3,2021,35,15,28.8,78.9,2.2,100,33.33,rain,37.1,203.5,1009.3,75.4,,0.72
07/03/2021,115.41,Lagos,7,3,2021,35.4,27.7,30,81.2,0.2,100,8.33,rain,19.8,223.7,1010.6,61.9,,0.79
08/03/2021,115.95,Lagos,8,3,2021,33,26.6,29,82.3,0.7,100,8.33,rain,19.1,223.6,1009.4,51.8,,0.82
09/03/2021,117.85,Lagos,9,3,2021,31.4,14.5,26.5,76.5,3.6,100,29.17,rain,59.4,296.4,1010.9,52.3,,0.86
10/03/2021,120.9,Lagos,10,3,2021,33.7,17,27.1,72.3,2,100,4.17,rain,59.4,308.4,1011.6,68.8,,0.89
11/03/2021,127.23,Lagos,11,3,2021,32,16,26.6,78,1.8,100,20.83,rain,61.2,329.1,1010.5,50.6,,0.93
12/03/2021,136.09,Lagos,12,3,2021,35,19.5,28.6,77.7,0.8,100,16.67,rain,33.5,252.3,1009,60.5,,0.97
13/03/2021,149.66,Lagos,13,3,2021,30.4,23,27.4,83.4,8,100,4.17,rain,22.3,246.5,1009.3,75.5,,0
14/03/2021,165.34,Lagos,14,3,2021,36.1,25,26.8,88.3,4,100,4.17,rain,24.1,233,1010.8,75.7,,0.03
15/03/2021,175.2,Lagos,15,3,2021,33.6,24.6,28.5,80.6,2,100,4.17,rain,25.9,225.2,1009.4,71.7,,0.07
17/03/2021,194.88,Lagos,17,3,2021,28.2,25,27,84.6,3.5,100,16.67,rain,19.1,215.5,1009.8,73,,0.13
18/03/2021,205.54,Lagos,18,3,2021,28,24,25.9,84.4,7.7,100,20.83,rain,22.3,168.2,1010.7,68,,0.16
19/03/2021,210.84,Lagos,19,3,2021,30,23,26.7,84.4,2,100,4.17,rain,15.5,171.3,1009.8,79.2,,0.2
22/03/2021,187.8,Lagos,22,3,2021,33,25,28.2,84.3,4,100,4.17,rain,20.5,232.3,1009,74.2,,0.29
23/03/2021,185.21,Lagos,23,3,2021,31.7,22,25.5,86.8,2,100,4.17,rain,35.3,216.8,1011.4,65.3,,0.33
24/03/2021,183.93,Lagos,24,3,2021,29,22,26.3,86.2,16,100,4.17,rain,15.1,222.2,1012.2,66.9,,0.36
25/03/2021,185.21,Lagos,25,3,2021,31.1,26.5,28.7,77.6,1.6,100,25,rain,18.7,202.7,1012,85.1,,0.39
27/03/2021,172.38,Lagos,27,3,2021,34,26,29.3,79.1,0.2,100,8.33,rain,20.5,211.6,1010.5,61.3,,0.46
28/03/2021,161.55,Lagos,28,3,2021,35.1,26,29.1,79.6,0.1,100,4.17,rain,22.3,215.3,1010.8,45,,0.5
30/03/2021,143.21,Lagos,30,3,2021,34,27,29.7,78.7,0.1,100,4.17,rain,18.4,231.3,1010.1,66.8,,0.56
31/03/2021,136.72,Lagos,31,3,2021,33.1,27,29.6,80.3,0.2,100,8.33,rain,16.6,226.7,1009.6,62.1,,0.59
01/04/2021,131.13,Lagos,1,4,2021,35,26.1,29.8,75.4,0.1,100,4.17,rain,14.8,206,1010.3,54.3,,0.63
02/04/2021,126.64,Lagos,2,4,2021,33,26.8,29.1,79.1,2,100,4.17,rain,16.6,212.6,1010.8,50.7,,0.66
03/04/2021,122.88,Lagos,3,4,2021,33.2,26,28.8,80.6,0.4,100,12.5,rain,14.8,228.2,1010,51.5,,0.7
04/04/2021,120.62,Lagos,4,4,2021,33,26.8,29.5,79.3,0.2,100,8.33,rain,20.5,211.8,1010.1,46.7,,0.75
05/04/2021,120.06,Lagos,5,4,2021,30.5,27.9,29,83.4,3,100,37.5,rain,17.3,220.4,1009.8,41.6,,0.77
06/04/2021,120.62,Lagos,6,4,2021,35,27,29.7,82.1,0.1,100,4.17,rain,22.3,215.9,1009.8,58.8,,0.8
07/04/2021,120.34,Lagos,7,4,2021,33,24.8,28.5,83.6,9,100,4.17,rain,14.8,208.3,1010.1,58,,0.84
08/04/2021,119.78,Lagos,8,4,2021,33,27.7,29.9,80.6,0.6,100,20.83,rain,18.4,219.6,1010,58.6,,0.87
09/04/2021,120.34,Lagos,9,4,2021,31,25,28.1,80.4,3,100,4.17,rain,22.3,207.1,1009.5,44.5,,0.91
11/04/2021,120.06,Lagos,11,4,2021,33,24,28.2,80.3,19,100,4.17,rain,16.6,226.9,1009.2,40.6,,0.98
12/04/2021,120.34,Lagos,12,4,2021,35,24.1,29.1,73.3,7,100,4.17,rain,15.1,218.4,1010.7,40.2,,0
13/04/2021,121.46,Lagos,13,4,2021,34,25,29,78,0.1,100,4.17,rain,22.3,207.6,1011.9,51.5,,0.04
17/04/2021,127.82,Lagos,17,4,2021,31,25.1,27.6,85,8,100,4.17,rain,16.7,243.5,1009.8,50.6,,0.18
18/04/2021,127.23,Lagos,18,4,2021,27.8,22.6,25,91.5,49,100,4.17,rain,19.2,12.1,1011.8,58.7,,0.21
20/04/2021,127.23,Lagos,20,4,2021,32,24.5,28.5,79.4,0.1,100,4.17,rain,19.5,231.6,1010.9,49.7,,0.25
22/04/2021,126.64,Lagos,22,4,2021,31,23.8,27.8,84.1,4,100,4.17,rain,33.5,248.5,1010.9,51.9,,0.34
28/04/2021,118.4,Lagos,28,4,2021,31,24,27.8,80.8,1.3,100,4.17,rain,37.1,146.9,1009.9,55.1,,0.54
01/05/2021,121.18,Lagos,1,5,2021,34,25.5,29.8,75.8,0.1,100,4.17,rain,20.5,221.9,1009.8,44.5,,0.65
03/05/2021,120.06,Lagos,3,5,2021,34,23,28.4,82.8,4,100,4.17,rain,18.4,216.8,1009.6,66.9,,0.75
08/05/2021,127.82,Lagos,8,5,2021,31,22,26.7,81.4,24,100,4.17,rain,14.8,247.3,1013.6,60.7,,0.89
09/05/2021,132.66,Lagos,9,5,2021,31,24.9,27.4,81.2,24,100,4.17,rain,25.9,213.7,1013.6,37.7,,0.92
11/05/2021,129.02,Lagos,11,5,2021,34,25,28.9,76,0.1,100,4.17,rain,20.5,218.4,1012.7,50.8,,0
13/05/2021,124.89,Lagos,13,5,2021,32.2,24.9,27.8,83.3,7,100,8.33,rain,29.5,216.2,1011.7,52.9,,0.06
14/05/2021,124.31,Lagos,14,5,2021,33,24,27.7,82.2,0.6,100,8.33,rain,16.6,188.8,1010.9,48.1,,0.09
16/05/2021,123.74,Lagos,16,5,2021,34,24,28.4,79.3,0.1,100,4.17,rain,14.8,214.3,1011,51.7,,0.16
17/05/2021,126.94,Lagos,17,5,2021,32,26.8,28.7,81,0.9,100,4.17,rain,15.1,230.6,1011.5,53.4,,0.19
18/05/2021,132.66,Lagos,18,5,2021,31,26,28.2,84.2,1.1,100,12.5,rain,18.4,206.8,1012.3,61.5,,0.23
22/05/2021,141.23,Lagos,22,5,2021,27.2,22,25.6,88.6,16,100,4.17,rain,52.4,336.3,1014,68.2,,0.36
26/05/2021,137.04,Lagos,26,5,2021,32.9,27,29.1,82.8,0.4,100,12.5,rain,20.2,216.6,1012,54.9,,0.5
27/05/2021,134.83,Lagos,27,5,2021,33.8,26.1,29.6,79.6,0.1,100,4.17,rain,20.5,216.2,1011.8,66.1,,0.53
30/05/2021,132.66,Lagos,30,5,2021,30.1,24,27.7,84.8,19,100,4.17,rain,16.6,204.2,1010.3,55.6,,0.63
31/05/2021,134.52,Lagos,31,5,2021,32.4,26,28.5,84.9,7,100,4.17,rain,16.6,241.9,1010.6,58.5,,0.67
01/06/2021,137.68,Lagos,1,6,2021,29,24,26.3,89.4,11,100,8.33,rain,40.7,145.4,1011.8,58.4,,0.7
03/06/2021,139.93,Lagos,3,6,2021,32.1,24.1,28.2,83.4,0.2,100,8.33,rain,14.8,204.2,1012.1,42.1,,0.77
04/06/2021,143.54,Lagos,4,6,2021,29.8,23.6,27.2,81.7,95,100,8.33,rain,35.3,210.6,1012.3,57.5,,0.8
05/06/2021,151.76,Lagos,5,6,2021,30,23.1,27,82.1,0.2,100,8.33,rain,15.1,168.3,1012.7,62.7,,0.83
07/06/2021,156.04,Lagos,7,6,2021,32.9,24.8,28.1,82.9,0.1,100,4.17,rain,16.6,208.6,1011.5,49.2,,0.9
08/06/2021,156.76,Lagos,8,6,2021,30.8,22,25.9,91.2,7,100,4.17,rain,11.2,266.9,1011.6,47.9,,0.93
09/06/2021,167.66,Lagos,9,6,2021,32.8,22,25,88.9,12,100,4.17,rain,24.1,60.6,1011.9,58.1,,0.97
10/06/2021,180.97,Lagos,10,6,2021,32,22.1,27.1,82.3,0.4,100,4.17,rain,14.8,179.1,1011.1,48.4,,0
11/06/2021,181.39,Lagos,11,6,2021,29.1,24,26.2,87.6,7,100,4.17,rain,33.5,313.1,1011.5,50.7,,0.04
13/06/2021,175.2,Lagos,13,6,2021,31,23.8,27.3,83.8,0.1,100,4.17,rain,16.6,203.5,1013.2,55.7,,0.1
16/06/2021,143.88,Lagos,16,6,2021,31.1,24.9,27.8,83.3,51.3,100,8.33,rain,23.1,254.3,1013,46.8,,0.21
17/06/2021,138,Lagos,17,6,2021,33,25,27.7,83.7,2,100,4.17,rain,14.8,212.3,1014.5,46.7,,0.24
18/06/2021,138.32,Lagos,18,6,2021,32,25,28.1,85.2,1,100,4.17,rain,17.1,211.3,1014.3,52.5,,0.25
19/06/2021,146.23,Lagos,19,6,2021,31,25,27.7,85.4,2,100,4.17,rain,14.8,219,1013.6,55,,0.31
20/06/2021,195.79,Lagos,20,6,2021,26.2,23,24.9,94.7,14,100,8.33,rain,11.2,245.8,1014.3,55.5,,0.35
21/06/2021,258.42,Lagos,21,6,2021,29.8,23.3,26.1,86.9,0.4,100,4.17,rain,20.5,272.4,1014.8,61.3,,0.38
22/06/2021,282.79,Lagos,22,6,2021,32,20.5,26.4,82.7,4.7,100,25,rain,55.4,289.9,1014,58.3,,0.42
23/06/2021,320.37,Lagos,23,6,2021,26.4,20,24.6,88.7,36.9,100,95.83,rain,48.2,316.9,1013,96.1,,0.45
24/06/2021,356.27,Lagos,24,6,2021,27.8,21.5,25.5,87,10.2,100,75,rain,33.5,224.8,1012.4,95,,0.5
25/06/2021,393.46,Lagos,25,6,2021,28.8,24.7,26.8,86.7,4.2,100,54.17,rain,12.6,240.5,1012,79.3,,0.52
26/06/2021,423.62,Lagos,26,6,2021,26.7,23,25,90.6,22.7,100,79.17,rain,15.8,289.9,1011.5,98.9,,0.56
27/06/2021,420.7,Lagos,27,6,2021,27.7,22.9,25.5,86.4,0.8,100,16.67,rain,12.2,138,1011.4,80,,0.59
28/06/2021,406.38,Lagos,28,6,2021,30.6,20,26.3,84.4,7.1,100,45.83,rain,57.6,265,1013.6,64.4,,0.62
29/06/2021,400.79,Lagos,29,6,2021,28,19.5,25,86.6,13.4,100,50,rain,57.6,316.5,1015.1,83.8,,0.65
30/06/2021,386.26,Lagos,30,6,2021,31,19,26.8,80.7,1,100,25,rain,31.7,245.9,1014.8,68.6,,0.69
01/07/2021,373.97,Lagos,1,7,2021,33,24,27.7,81.7,1,100,4.17,rain,20.5,248.8,1014.5,56.1,,0.75
02/07/2021,368.83,Lagos,2,7,2021,31,25,27.4,87.5,1.1,100,4.17,rain,22.3,233.4,1013.9,63,,0.75
03/07/2021,377.44,Lagos,3,7,2021,29,23.1,26.2,90.7,36,100,4.17,rain,25.9,245.5,1014.5,60.5,,0.78
04/07/2021,410.15,Lagos,4,7,2021,31,22,25.7,85.9,4,100,4.17,rain,27.7,249.1,1015.3,55.3,,0.82
07/07/2021,417.79,Lagos,7,7,2021,30,21,25.4,86.6,4,100,8.33,rain,24.1,242.1,1012.9,60.3,,0.92
08/07/2021,343.35,Lagos,8,7,2021,28,24,26.1,90.6,1,100,4.17,rain,22.3,230.7,1014.5,62.7,,0.95
09/07/2021,292.09,Lagos,9,7,2021,28,24.9,25.9,90.9,27,100,8.33,rain,22.3,223.5,1014.7,72.8,,0.98
10/07/2021,267.53,Lagos,10,7,2021,30,23,26.9,81.2,1,100,4.17,rain,20.5,227.8,1014.6,62.8,,0
14/07/2021,219.8,Lagos,14,7,2021,28.8,25,26.7,83.2,0.1,100,4.17,rain,23.1,229.7,1014,63.8,,0.16
15/07/2021,214.28,Lagos,15,7,2021,30,25,26.4,86.3,50,100,4.17,rain,18.4,247.1,1013.1,51.4,,0.19
16/07/2021,302.39,Lagos,16,7,2021,26,22,24.1,95.6,2,100,4.17,rain,31.7,233.7,1013.3,55.8,,0.23
17/07/2021,507.16,Lagos,17,7,2021,29.4,22,25.2,90.3,0.3,100,4.17,rain,24.1,221.1,1015.1,52.7,,0.25
18/07/2021,771.68,Lagos,18,7,2021,28.7,24,26.3,86.1,0.2,100,8.33,rain,29.5,231.9,1014.8,58.4,,0.3
19/07/2021,906.82,Lagos,19,7,2021,29.1,24,26.7,80.6,0.1,100,4.17,rain,26.9,238.8,1014.4,60.5,,0.33
20/07/2021,747.17,Lagos,20,7,2021,28,25,26.3,83.7,2,100,4.17,rain,24.1,237.8,1015.3,58,,0.37
21/07/2021,578.43,Lagos,21,7,2021,30.1,24.9,26.6,81.5,2,100,4.17,rain,25.9,230.1,1016.7,49.1,,0.41
28/07/2021,177.65,Lagos,28,7,2021,31,24,26.7,79.8,0.1,100,4.17,rain,20.5,219,1014.2,50,,0.64
04/08/2021,179.72,Lagos,4,8,2021,30,23.9,26.5,84.3,0.1,100,4.17,rain,24.1,223.1,1015.1,67.4,,0.87
05/08/2021,196.24,Lagos,5,8,2021,28,23.1,25.7,89.1,38,100,8.33,rain,22.3,227.7,1017,52.2,,0.9
06/08/2021,221.33,Lagos,6,8,2021,31,25,26.5,85.6,0.1,100,4.17,rain,24.8,236.5,1016.3,54.3,,0.93
07/08/2021,267.53,Lagos,7,8,2021,29,24.2,25.8,90.2,4,100,4.17,rain,18.4,236.6,1015.3,52.4,,0.96
08/08/2021,315.23,Lagos,8,8,2021,26.8,23,24.9,91.1,3,100,4.17,rain,27.7,243,1015,64.1,,0
09/08/2021,329.37,Lagos,9,8,2021,29.2,24.9,26.6,84.1,1,100,4.17,rain,27.7,229.7,1015.9,54.7,,0.03
10/08/2021,359.58,Lagos,10,8,2021,29.2,24,26.2,85.5,0.1,100,4.17,rain,24.1,233.9,1015.2,61.7,,0.07
12/08/2021,453.99,Lagos,12,8,2021,30,24,26.6,85.3,1,100,4.17,rain,25.9,209.3,1014.3,66.9,,0.14
13/08/2021,419.73,Lagos,13,8,2021,29,24.9,26.1,84.3,0.2,100,4.17,rain,55.4,220.1,1015,75.7,,0.18
17/08/2021,284.76,Lagos,17,8,2021,29,24.9,26.5,84.4,0.1,100,4.17,rain,20.5,234.3,1014.8,58.9,,0.32
19/08/2021,239.44,Lagos,19,8,2021,31,25,26.7,82.2,0.4,100,8.33,rain,20.5,251.9,1013.4,57.8,,0.39
21/08/2021,311.61,Lagos,21,8,2021,27,24,25.1,91.6,7,100,4.17,rain,18.4,231.6,1013,66.6,,0.46
22/08/2021,647.63,Lagos,22,8,2021,30,23.8,25.7,89.4,2,100,4.17,rain,18.4,220.2,1012.8,60.9,,0.5
23/08/2021,1434.49,Lagos,23,8,2021,30.8,23.2,26.4,86.4,2,100,4.17,rain,22.3,229.5,1011.6,59.8,,0.53
24/08/2021,1605.94,Lagos,24,8,2021,29,25,26.6,86,1,100,16.67,rain,22.3,226.3,1010.8,72.3,,0.56
25/08/2021,1184.77,Lagos,25,8,2021,30,24.9,26.9,83,6,100,4.17,rain,25.9,213.8,1011.2,60.4,,0.6
26/08/2021,902.65,Lagos,26,8,2021,29,25,26.8,82.9,3,100,4.17,rain,17.3,243.8,1012.5,57.2,,0.63
28/08/2021,687.65,Lagos,28,8,2021,30.5,23.8,26.2,86.4,4,100,4.17,rain,18.4,234.4,1013.6,59.3,,0.69
29/08/2021,655.15,Lagos,29,8,2021,28,25,26.2,88.2,1.1,100,20.83,rain,22.3,241,1011.3,82.8,,0.72
30/08/2021,702.07,Lagos,30,8,2021,30,25,26.8,85.9,4,100,4.17,rain,27.7,223.7,1011.6,60.8,,0.75
31/08/2021,778.83,Lagos,31,8,2021,29.1,25,26.7,87.5,4,100,4.17,rain,14.8,255.2,1012.2,60.6,,0.79
01/09/2021,871.97,Lagos,1,9,2021,31,23,26.9,87,2.7,100,8.33,rain,24.1,227.5,1011.5,67.7,,0.82
02/09/2021,1058.25,Lagos,2,9,2021,29,22,24.6,91.3,88,100,8.33,rain,16.6,219.1,1012.4,85.3,,0.85
03/09/2021,1418.06,Lagos,3,9,2021,25.1,22,24.1,94,75,100,4.17,rain,18.4,257,1013.5,56.1,,0.88
05/09/2021,2343.23,Lagos,5,9,2021,31,23.9,26.2,86.8,4,100,4.17,rain,18.4,247.1,1013.4,61.7,,0.95
06/09/2021,1781.38,Lagos,6,9,2021,28.9,24,25.8,91.6,0.2,100,4.17,rain,20.5,227.7,1013.5,58.3,,0.98
07/09/2021,1190.24,Lagos,7,9,2021,30.8,24,26.2,89.4,31,100,4.17,rain,37.1,241.4,1013.2,64.3,,0
09/09/2021,689.24,Lagos,9,9,2021,31,24.1,27.2,85.1,0.3,100,8.33,rain,25.9,211.8,1012.8,63.9,,0.09
10/09/2021,581.1,Lagos,10,9,2021,31,25,26.8,86.7,2.9,100,33.33,rain,18.4,242.3,1013.5,81.7,,0.12
11/09/2021,522.6,Lagos,11,9,2021,30.1,24.8,26.4,87.2,1,100,4.17,rain,14.4,249.6,1014.5,48.2,,0.16
13/09/2021,721.77,Lagos,13,9,2021,26,21.4,24.6,91.3,45,100,4.17,rain,16.7,246.1,1012.9,55.4,,0.25
15/09/2021,958.4,Lagos,15,9,2021,30,24.1,26.1,83.6,0.1,100,4.17,rain,18.4,228.2,1014.1,62.5,,0.3
16/09/2021,894.36,Lagos,16,9,2021,31,23.8,27,84.4,2,100,4.17,rain,18.4,248,1014.7,49.7,,0.34
18/09/2021,726.78,Lagos,18,9,2021,31,24.8,26.8,89.1,1,100,4.17,rain,18.4,235.9,1013.2,57.8,,0.41
21/09/2021,438.54,Lagos,21,9,2021,30,25,26.8,86,2,100,4.17,rain,29.5,219.3,1012.4,63.4,,0.5
22/09/2021,386.26,Lagos,22,9,2021,31,23,25.6,90.6,4,100,4.17,rain,38.9,198.4,1013,70.5,,0.55
23/09/2021,356.27,Lagos,23,9,2021,31,23,26.4,85.5,21,100,8.33,rain,38.9,208.6,1012.6,47.5,,0.58
25/09/2021,694.02,Lagos,25,9,2021,31,22.5,25.6,87.8,81,100,4.17,rain,17.5,236.9,1013.6,55.4,,0.64
27/09/2021,662.74,Lagos,27,9,2021,30,24.9,27.1,84.3,0.3,100,4.17,rain,27.7,212.5,1012.7,54.6,,0.71
28/09/2021,611.35,Lagos,28,9,2021,31.4,23,26.8,84.4,2.8,100,16.67,rain,37.1,211.4,1012.2,56.5,,0.74
30/09/2021,464.59,Lagos,30,9,2021,29,24.7,26.3,89.8,4,100,4.17,rain,16.6,248.5,1012.5,54.3,,0.81
01/10/2021,449.82,Lagos,1,10,2021,29.6,24.7,26.6,90.1,3,100,8.33,rain,14.8,230.9,1013.2,57,,0.84
03/10/2021,583.79,Lagos,3,10,2021,31.1,24.8,27.2,86.7,1,100,12.5,rain,16.7,240.2,1012,63.6,,0.9
06/10/2021,467.81,Lagos,6,10,2021,29,24.9,26.7,88.6,1,100,4.17,rain,18.4,229.9,1012.4,55.2,,0
09/10/2021,578.43,Lagos,9,10,2021,29,24.8,26.7,91.3,30,100,4.17,rain,22.3,244.4,1011.4,65.2,,0.11
10/10/2021,563.94,Lagos,10,10,2021,32,24,27.3,86.6,5,100,4.17,rain,18.4,224.2,1012.3,62.3,,0.14
11/10/2021,478.73,Lagos,11,10,2021,32,24,27.7,85.8,2,100,4.17,rain,16.6,240.8,1012.7,58.2,,0.18
12/10/2021,411.1,Lagos,12,10,2021,32,23,27.2,87.6,17,100,4.17,rain,27.7,220.4,1011.5,43.8,,0.21
13/10/2021,353,Lagos,13,10,2021,33,24.9,28.3,79.9,0.1,100,4.17,rain,18.4,221.2,1011.4,49.1,,0.25
15/10/2021,258.42,Lagos,15,10,2021,32.9,24.8,26.9,88.7,11,100,4.17,rain,16.6,228.9,1011.4,48.7,,0.32
16/10/2021,235.59,Lagos,16,10,2021,32,23,26.9,85.9,26,100,8.33,rain,18.4,235.1,1011.1,59.5,,0.35
17/10/2021,225.46,Lagos,17,10,2021,32,23,27,86.3,0.1,100,4.17,rain,21.6,195.1,1010.7,57.6,,0.39
18/10/2021,225.99,Lagos,18,10,2021,29.1,23.2,26,88.8,22,100,8.33,rain,17.5,209.3,1011.9,63.7,,0.42
19/10/2021,236.68,Lagos,19,10,2021,31.2,23.2,26.8,86.5,2,100,4.17,rain,18.4,221.2,1012.5,58.1,,0.46
21/10/2021,313.05,Lagos,21,10,2021,30.1,25.1,27.2,87,0.5,100,4.17,rain,14.8,239.8,1012.5,56.8,,0.53
22/10/2021,379.19,Lagos,22,10,2021,31,24,26.4,89.9,7,100,4.17,rain,14.8,204.9,1012.1,60.2,,0.56
23/10/2021,405.44,Lagos,23,10,2021,29,23,25.9,88.3,20,100,8.33,rain,13,90,1013.5,62,,0.59
25/10/2021,508.33,Lagos,25,10,2021,32,24.1,27.5,84.7,2,100,4.17,rain,18.4,220.4,1012.9,56.6,,0.66
